Timestamp,Node,Port,CPU%,MEM%,Disk%,RPC_Latency_ms,TxPool_Size,Block_Height,Active_Validators,Network_In_Bytes,Network_Out_Bytes
2026-01-01 15:11:58,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:03,1,8545,0,0,15,14,0,1,4,0,0
2026-01-01 15:12:03,1,8545,0,0,15,14,0,1,4,0,0
2026-01-01 15:12:03,2,8547,0,0,15,7,0,1,4,0,0
2026-01-01 15:12:03,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:03,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:03,3,8549,0,0,15,7,0,1,4,0,0
2026-01-01 15:12:03,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:03,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:08,1,8545,0,0,15,9,0,1,4,0,0
2026-01-01 15:12:08,1,8545,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:08,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:08,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:08,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:08,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:08,4,8551,0,0,15,9,0,1,4,0,0
2026-01-01 15:12:08,4,8551,0,0,15,9,0,1,4,0,0
2026-01-01 15:12:13,1,8545,0,0,15,11,0,1,4,0,0
2026-01-01 15:12:13,1,8545,0,0,15,11,0,1,4,0,0
2026-01-01 15:12:13,2,8547,0,0,15,11,0,1,4,0,0
2026-01-01 15:12:13,2,8547,0,0,15,11,0,1,4,0,0
2026-01-01 15:12:13,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:13,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:13,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:13,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:19,1,8545,0,0,15,9,0,1,4,0,0
